"country_name","year","v2x_libdem","v2fsuffrage","e_migdppc","e_mipopula","e_pt_coup"
"Togo",1985,0.064,100,1240,2993.094,0
"Togo",1986,0.065,100,1237,3095.438,0
"Togo",1987,0.065,100,1165,3197.782,0
"Togo",1988,0.065,100,1239,3300.125,0
"Togo",1989,0.065,100,1246,3402.469,0
"Togo",1990,0.068,100,1275,3504.813,0
"Togo",1991,0.124,100,1249.17,3625.497,1
"Togo",1992,0.148,100,1181.87,3746.181,0
"Togo",1993,0.155,100,1003.16,3866.866,0
"Togo",1994,0.16,100,1145.78,3987.55,0
"Togo",1995,0.162,100,1170.6,4108.234,0
"Togo",1996,0.165,100,1215.74,4228.918,0
"Togo",1997,0.165,100,1226.33,4349.602,0
"Togo",1998,0.159,100,1174.85,4470.287,0
"Togo",1999,0.152,100,1183.01,4590.971,0
"Togo",2000,0.166,100,1150.37,4711.655,0
"Trinidad and Tobago",1981,0.571,100,20298,1106.962,0
"Trinidad and Tobago",1982,0.574,100,18771,1123.41,0
"Trinidad and Tobago",1983,0.574,100,16982,1139.859,0
"Trinidad and Tobago",1984,0.574,100,17680,1156.308,0
"Trinidad and Tobago",1985,0.574,100,16671,1172.756,0
"Trinidad and Tobago",1986,0.575,100,15871,1189.205,0
"Trinidad and Tobago",1987,0.612,100,14929,1205.654,0
"Trinidad and Tobago",1988,0.612,100,14198,1222.103,0
"Trinidad and Tobago",1989,0.612,100,13970,1238.551,0
"Trinidad and Tobago",1990,0.614,100,14112,1255,0
"Trinidad and Tobago",1991,0.619,100,14060.74,1254.7,0
"Trinidad and Tobago",1992,0.638,100,14195.95,1254.4,0
"Trinidad and Tobago",1993,0.638,100,13745.8,1254.1,0
"Trinidad and Tobago",1994,0.642,100,13350.9,1253.8,0
"Trinidad and Tobago",1995,0.641,100,14187.66,1253.5,0
"Trinidad and Tobago",1996,0.641,100,15004.26,1253.2,0
"Trinidad and Tobago",1997,0.641,100,15931.67,1252.9,0
"Trinidad and Tobago",1998,0.641,100,17013.75,1252.6,0
"Trinidad and Tobago",1999,0.641,100,18159.92,1252.3,0
"Trinidad and Tobago",2000,0.647,100,19179.92,1252,0
"Turkmenistan",1991,0.047,100,5457.76,3730.7,0
"Turkmenistan",1992,0.035,100,4587.76,3803.4,0
"Turkmenistan",1993,0.033,100,4604.38,3876.1,0
"Turkmenistan",1994,0.033,100,3769.62,3948.8,0
"Turkmenistan",1995,0.032,100,3473.68,4021.5,0
"Turkmenistan",1996,0.032,100,3226.98,4094.2,0
"Turkmenistan",1997,0.028,100,2856.15,4166.9,0
"Turkmenistan",1998,0.028,100,3037.7,4239.6,0
"Turkmenistan",1999,0.028,100,3527.16,4312.3,0
"Turkmenistan",2000,0.018,100,4173.19,4385,0
"Uzbekistan",1991,0.071,100,6485.53,20981.2,0
"Uzbekistan",1992,0.06,100,5530.48,21432.4,0
"Uzbekistan",1993,0.052,100,5193.46,21883.6,0
"Uzbekistan",1994,0.048,100,4744.46,22334.8,0
"Uzbekistan",1995,0.043,100,4535.26,22786,0
"Uzbekistan",1996,0.043,100,4452.88,23237.2,0
"Uzbekistan",1997,0.042,100,4529.33,23688.4,0
"Uzbekistan",1998,0.039,100,4575.99,24139.6,0
"Uzbekistan",1999,0.038,100,4630.65,24590.8,0
"Uzbekistan",2000,0.036,100,4667.26,25042,0
"Austria",1981,0.77,100,21866,7566.785,0
"Austria",1982,0.77,100,22254,7584.137,0
"Austria",1983,0.77,100,22944,7601.489,0
"Austria",1984,0.77,100,23016,7618.841,0
"Austria",1985,0.771,100,23514,7636.193,0
"Austria",1986,0.771,100,24039,7653.545,0
"Austria",1987,0.782,100,24409,7670.897,0
"Austria",1988,0.782,100,25112,7688.249,0
"Austria",1989,0.788,100,26078,7705.601,0
"Austria",1990,0.785,100,26930,7722.953,0
"Austria",1991,0.784,100,27689.77,7761.999,0
"Austria",1992,0.784,100,28072.44,7801.045,0
"Austria",1993,0.784,100,28101.23,7840.091,0
"Austria",1994,0.784,100,28780.76,7879.137,0
"Austria",1995,0.78,100,29621.68,7918.183,0
"Austria",1996,0.782,100,30413.16,7957.229,0
"Austria",1997,0.782,100,31173.05,7996.275,0
"Austria",1998,0.784,100,32376.33,8035.321,0
"Austria",1999,0.784,100,33608.3,8074.367,0
"Austria",2000,0.787,100,34796.26,8113.413,0
"Barbados",1981,0.634,100,12065,252.969,0
"Barbados",1982,0.628,100,11424,253.973,0
"Barbados",1983,0.628,100,11419,254.976,0
"Barbados",1984,0.628,100,11772,255.98,0
"Barbados",1985,0.628,100,11848,256.983,0
"Barbados",1986,0.627,100,12404,257.986,0
"Barbados",1987,0.626,100,12683,258.99,0
"Barbados",1988,0.626,100,13087,259.993,0
"Barbados",1989,0.632,100,13498,260.997,0
"Barbados",1990,0.639,100,12994,262,0
"Barbados",1991,0.652,100,12298.51,263.2,0
"Barbados",1992,0.653,100,11427.27,264.4,0
"Barbados",1993,0.653,100,11343.6,265.6,0
"Barbados",1994,0.653,100,11405.56,266.8,0
"Barbados",1995,0.654,100,11473.86,268,0
"Barbados",1996,0.654,100,11760.83,269.2,0
"Barbados",1997,0.654,100,12124.51,270.4,0
"Barbados",1998,0.654,100,12384.76,271.6,0
"Barbados",1999,0.654,100,12237.95,272.8,0
"Barbados",2000,0.654,100,12600.02,274,0
"Belgium",1981,0.784,100,22760,9859.051,0
"Belgium",1982,0.775,100,23071,9871.302,0
"Belgium",1983,0.775,100,23071,9883.553,0
"Belgium",1984,0.775,100,23644,9895.804,0
"Belgium",1985,0.775,100,23873,9908.055,0
"Belgium",1986,0.773,100,24221,9920.306,0
"Belgium",1987,0.775,100,24772,9932.557,0
"Belgium",1988,0.778,100,25905,9944.808,0
"Belgium",1989,0.781,100,26690,9957.059,0
"Belgium",1990,0.8,100,27412,9969.31,0
"Belgium",1991,0.799,100,27848.3,9998.741,0
"Belgium",1992,0.808,100,28199.57,10028.172,0
"Belgium",1993,0.808,100,27857.25,10057.603,0
"Belgium",1994,0.808,100,28706.5,10087.034,0
"Belgium",1995,0.807,100,29370.09,10116.465,0
"Belgium",1996,0.81,100,29820.3,10145.896,0
"Belgium",1997,0.81,100,30894.28,10175.327,0
"Belgium",1998,0.809,100,31480.74,10204.758,0
"Belgium",1999,0.813,100,32571.67,10234.189,0
"Belgium",2000,0.813,100,33719.77,10263.62,0
"Bosnia and Herzegovina",2000,0.405,100,7082.04,4035.457,0
"Bulgaria",1981,0.059,100,9860,8848.578,0
"Bulgaria",1982,0.059,100,10154,8853.628,0
"Bulgaria",1983,0.059,100,9942,8858.678,0
"Bulgaria",1984,0.06,100,10249,8863.728,0
"Bulgaria",1985,0.06,100,9924,8868.778,0
"Bulgaria",1986,0.06,100,10170,8873.828,0
"Bulgaria",1987,0.06,100,10173,8878.878,0
"Bulgaria",1988,0.06,100,10098,8883.928,0
"Bulgaria",1989,0.06,100,9908,8888.978,0
"Bulgaria",1990,0.402,100,8922,8894.028,0
"Bulgaria",1991,0.517,100,8319.67,8786.475,0
"Bulgaria",1992,0.603,100,7846.12,8678.921,0
"Bulgaria",1993,0.6,100,7959.16,8571.368,0
"Bulgaria",1994,0.6,100,8212.3,8463.815,0
"Bulgaria",1995,0.599,100,8566.6,8356.262,0
"Bulgaria",1996,0.608,100,7901.12,8248.708,0
"Bulgaria",1997,0.62,100,7927.43,8141.155,0
"Bulgaria",1998,0.616,100,8322.08,8033.602,0
"Bulgaria",1999,0.623,100,7921.77,7926.048,0
"Bulgaria",2000,0.627,100,8410.8,7818.495,0
"Comoros",1981,0.107,100,1081,343.063,0
"Comoros",1982,0.103,100,1124,352.612,0
"Comoros",1983,0.102,100,1149,362.162,0
"Comoros",1984,0.102,100,1168,371.712,0
"Comoros",1985,0.101,100,1162,381.261,1
"Comoros",1986,0.102,100,1157,390.811,0
"Comoros",1987,0.104,100,1149,400.361,1
"Comoros",1988,0.104,100,1152,409.911,0
"Comoros",1989,0.104,100,1108,419.46,2
"Comoros",1990,0.203,100,1092,429.01,0
"Comoros",1991,0.231,100,1101,444.009,1
"Comoros",1992,0.236,100,1185.51,459.008,1
"Comoros",1993,0.183,100,1210.64,474.007,0
"Comoros",1994,0.233,100,1136.74,489.006,0
"Comoros",1995,0.23,100,1166.94,504.005,0
"Comoros",1996,0.165,100,1141.6,519.004,0
"Comoros",1997,0.247,100,1177.58,534.003,0
"Comoros",1998,0.249,100,1179.84,549.002,0
"Comoros",1999,0.158,0,1189.26,564.001,2
"Comoros",2000,0.121,0,1204.4,579,1
"Croatia",2000,0.63,100,13244.54,4410.83,0
"Cuba",1981,0.049,100,4420,9738.978,0
"Cuba",1982,0.049,100,4487,9824.98,0
"Cuba",1983,0.049,100,4705,9910.982,0
"Cuba",1984,0.049,100,5051,9996.985,0
"Cuba",1985,0.049,100,5120,10082.988,0
"Cuba",1986,0.048,100,5075,10168.99,0
"Cuba",1987,0.048,100,4887,10254.992,0
"Cuba",1988,0.048,100,4994,10340.995,0
"Cuba",1989,0.048,100,4991,10426.998,0
"Cuba",1990,0.048,100,4713,10513,0
"Cuba",1991,0.048,100,3982.27,10572.3,0
"Cuba",1992,0.049,100,3399.96,10631.6,0
"Cuba",1993,0.054,100,2657.47,10690.9,0
"Cuba",1994,0.055,100,2683.1,10750.2,0
"Cuba",1995,0.055,100,2860.76,10809.5,0
"Cuba",1996,0.055,100,3249.64,10868.8,0
"Cuba",1997,0.056,100,3425.56,10928.1,0
"Cuba",1998,0.057,100,3415.55,10987.4,0
"Cuba",1999,0.057,100,3623.6,11046.7,0
"Cuba",2000,0.057,100,4009.34,11106,0
"Cyprus",1981,0.518,100,9631,618.035,0
"Cyprus",1982,0.539,100,10131,625.07,0
"Cyprus",1983,0.562,100,10544,632.105,0
"Cyprus",1984,0.565,100,11330,639.14,0
"Cyprus",1985,0.566,100,11725,646.175,0
"Cyprus",1986,0.571,100,12121,653.209,0
"Cyprus",1987,0.571,100,12792,660.244,0
"Cyprus",1988,0.582,100,13748,667.279,0
