"age","campaign_interest","vote_primary","vote_pres","right_track","ideology","govt_corrupt"
49,2,-1,-1,2,3,3
36,2,-1,-1,2,5,2
27,2,-1,-1,2,4,4
26,2,-1,-1,2,4,2
59,1,8,-1,1,6,4
61,2,-1,-1,2,99,2
30,2,1,-1,2,99,4
25,1,1,-1,2,99,3
38,1,3,-1,2,2,2
51,2,8,-1,1,4,2
80,2,-1,-1,1,6,3
-9,2,-1,-1,1,-9,-9
80,2,8,-1,1,5,3
-9,1,-1,-1,2,4,3
37,3,8,-1,2,4,3
43,1,8,-1,1,7,3
65,1,1,-1,2,1,2
76,2,-1,-1,2,4,3
56,3,-1,-1,1,99,2
39,2,6,-1,2,2,2
40,2,-1,-1,2,99,4
80,1,9,-1,2,5,4
27,2,10,-1,1,99,-9
36,1,8,-1,1,6,4
28,2,-1,-1,2,6,3
-9,2,-1,-1,2,99,2
62,3,-1,-1,2,4,3
59,1,1,-1,2,4,4
74,1,-1,-1,2,6,4
71,2,-1,-1,2,4,4
28,2,-1,-1,2,4,4
44,1,1,-1,2,2,3
45,1,1,-1,2,1,2
80,1,-1,-1,2,2,3
59,1,-1,-1,2,6,2
69,1,1,-1,2,3,4
47,1,1,-1,2,99,3
60,2,8,-1,1,6,4
39,2,-1,-1,2,2,2
80,1,-1,-1,2,7,3
58,1,8,-1,2,6,2
62,1,8,-1,1,5,2
48,2,5,-1,2,99,2
35,3,-1,-1,1,4,4
43,1,-1,-1,2,4,4
48,1,8,-1,1,6,3
37,3,1,1,2,1,2
43,1,1,-1,2,2,4
53,1,5,-1,2,1,3
59,1,-1,-1,1,6,4
24,2,1,-1,2,4,3
80,1,1,-1,2,99,5
55,2,1,-1,2,3,3
50,3,-1,-1,2,4,5
22,2,-1,-1,2,3,2
57,1,8,-1,2,6,4
78,2,1,-1,2,2,3
20,2,-1,-1,2,3,2
79,3,-1,-1,1,4,3
42,2,-1,-1,1,5,4
55,1,1,-1,2,5,4
18,1,-1,-1,2,6,4
18,2,1,-1,2,3,3
-9,2,-1,-1,2,4,4
36,1,5,-1,2,2,4
57,1,-1,-1,1,6,3
61,1,5,-1,2,2,2
21,2,-1,-1,2,2,2
54,2,8,-1,2,4,3
38,2,8,-1,2,3,3
73,1,1,1,2,2,2
39,1,3,-1,2,2,4
67,1,-1,-1,1,99,2
75,1,8,-1,1,6,3
74,1,8,-1,1,6,3
45,3,-1,-1,1,6,2
39,2,1,-1,2,4,4
80,1,8,-1,1,6,3
74,1,8,-1,1,99,4
41,3,-1,-1,2,3,3
50,2,8,-1,1,2,1
32,1,-1,-1,2,4,4
47,2,-1,-1,2,4,3
46,1,1,1,2,4,1
62,1,6,-1,2,1,3
45,1,1,-1,2,4,4
52,1,1,-1,2,99,3
52,2,-1,-1,1,4,3
70,1,1,-1,2,4,4
52,1,-1,-1,2,4,2
74,1,8,2,1,7,3
66,1,1,-1,2,2,2
66,1,-1,-1,2,-9,2
70,1,1,-1,2,3,4
18,1,-1,-1,2,1,2
24,2,5,-1,2,3,4
55,2,5,-1,2,4,4
53,1,1,-1,2,2,3
40,2,-1,-1,1,7,3
39,2,1,-1,2,99,3
-9,1,-1,-1,2,2,4
52,1,-1,-1,-9,4,3
54,1,8,-1,2,99,2
39,2,-1,-1,2,4,4
64,3,-1,-1,2,99,5
30,1,1,-1,1,1,1
31,2,1,-1,2,1,2
37,1,8,-1,1,6,3
40,1,-1,-1,2,99,3
80,2,-1,-1,1,5,4
62,1,-1,-1,2,3,4
33,1,5,-1,2,2,3
37,1,-1,-1,2,3,4
52,1,8,-1,1,6,2
48,2,-1,-1,2,4,4
36,2,8,-1,1,7,3
33,1,8,-1,2,5,2
68,3,1,1,2,99,4
65,1,-1,-1,2,4,4
51,2,-1,-1,1,3,2
25,3,-1,-1,2,99,4
62,1,2,-1,2,99,2
54,2,-1,-1,1,99,3
22,2,5,-1,2,99,3
-9,3,-1,-1,-9,99,1
80,2,-1,-1,1,6,1
48,2,8,-1,1,6,2
37,2,1,1,2,3,4
34,1,8,-1,1,4,3
79,1,-1,-1,1,7,4
80,2,1,-1,2,4,4
72,1,5,-1,2,2,-9
69,3,-1,-1,2,5,2
41,3,-1,-1,2,6,3
68,1,1,-1,2,4,3
63,2,2,-1,2,5,2
54,1,5,-1,2,99,3
58,3,-1,-1,1,6,2
69,1,-1,-1,1,5,3
65,3,-1,-1,2,4,4
46,1,-1,-1,2,2,3
62,1,-1,-1,1,4,4
29,1,1,-1,2,2,2
61,1,1,-1,2,3,3
52,1,1,-1,2,4,3
55,1,8,-1,2,7,2
27,2,-1,-1,2,4,3
60,1,-1,-1,2,3,4
56,1,5,-1,2,4,2
-9,3,-1,-1,2,3,1
69,1,5,-1,2,2,2
66,3,-1,-1,2,4,2
46,1,1,1,2,4,2
65,1,1,-1,2,4,4
50,2,-1,-1,2,3,3
50,1,-1,-1,2,99,4
29,2,5,-1,2,5,4
35,2,6,-1,2,3,3
61,1,-1,-1,2,2,4
51,1,-1,-1,2,1,2
29,2,-1,-1,2,2,4
67,1,1,-1,2,2,4
53,3,-1,-1,1,5,2
62,2,-1,-1,2,4,3
62,1,-1,-1,2,2,4
30,3,6,-1,2,2,4
-9,1,1,-1,2,5,4
55,1,-1,-1,1,4,3
31,2,-1,-1,2,99,3
53,1,8,-1,1,6,2
66,1,1,1,2,3,3
80,1,8,-1,1,6,2
59,1,6,-1,2,2,4
68,1,8,2,1,7,3
49,1,-1,-1,2,5,4
70,1,1,-1,2,2,3
36,1,5,-1,2,1,3
49,1,8,-1,1,7,4
19,2,-1,-1,2,99,2
38,1,1,-1,2,2,3
-9,2,-1,-1,2,99,3
25,2,-1,-1,2,99,5
66,1,-1,-1,2,2,4
39,2,-1,-1,2,5,3
79,1,1,-1,2,4,4
-9,1,8,-1,2,6,4
-9,2,8,-1,1,6,4
52,3,-1,-1,1,7,3
34,2,1,-1,2,2,3
30,3,1,-1,2,4,3
47,2,-1,-1,2,3,4
66,1,8,1,2,5,3
58,2,-1,-1,2,4,3
73,1,8,-1,2,5,2
26,1,7,-1,2,4,2
80,1,10,1,2,4,3
50,2,-1,-1,1,4,3
26,3,-1,-1,1,6,4
54,1,7,-1,2,99,3
31,2,-1,-1,2,5,2
34,1,1,-1,2,4,2
30,1,-1,-1,2,5,4
68,1,1,1,2,4,4
78,1,8,-1,2,7,4
29,2,1,-1,2,4,3
71,2,1,-1,2,4,3
55,1,1,-1,2,4,3
18,2,-1,-1,2,4,3
29,1,5,-1,2,2,3
55,2,8,-1,1,6,4
49,3,-1,-1,2,99,1
37,2,-1,-1,2,99,2
48,3,8,-1,1,99,3
60,1,-1,-1,1,7,4
74,1,-1,-1,1,7,2
63,1,1,-1,2,4,4
71,1,8,2,1,6,1
48,1,5,-1,2,2,3
70,1,1,-1,2,4,4
60,1,4,1,2,2,4
38,3,-1,-1,1,6,2
42,2,-1,-1,1,4,2
42,2,8,-1,2,4,2
64,1,8,-1,2,6,3
53,1,1,-1,2,1,1
49,1,8,-1,1,6,2
80,3,-1,-1,2,5,4
69,2,-1,-1,2,99,4
79,1,-1,-1,2,3,3
65,2,-1,-1,1,4,1
45,1,-1,-1,2,6,2
32,1,-1,-1,2,2,2
65,1,1,-1,2,3,4
29,2,-1,-1,2,4,2
80,1,1,-1,2,4,4
58,1,8,-1,1,99,2
18,1,1,-1,2,99,3
-9,2,1,-1,2,99,2
75,1,-1,2,1,99,2
20,1,5,-1,2,3,2
35,1,-1,-1,1,99,3
62,1,3,-1,2,2,2
65,1,6,-1,2,1,3
66,2,10,12,2,99,2
76,1,8,-1,1,6,3
54,1,1,-1,2,2,3
55,2,1,-1,2,1,4
45,1,1,-1,2,99,4
71,1,7,-1,2,3,2
73,1,7,1,2,4,4
39,2,-9,-1,1,5,3
37,1,5,-1,2,1,4
35,2,1,-1,2,3,4
-9,1,-9,-1,1,6,3
59,1,-1,-1,2,5,2
40,2,6,-1,2,3,2
36,2,-1,-1,1,3,3
32,2,-1,-1,2,4,2
24,1,-1,-1,1,6,2
65,1,-1,-1,2,6,4
71,1,-1,-1,2,2,4
73,1,8,-1,2,5,4
23,2,-1,-1,2,4,1
43,1,-1,-1,1,6,4
67,2,-1,-1,2,4,2
74,1,1,-1,2,2,1
55,2,6,-1,2,2,4
33,1,5,-1,2,3,4
68,1,-1,-1,2,2,4
65,2,8,-1,1,4,3
38,1,-1,-1,2,1,3
72,2,-1,-1,2,6,2
57,1,-1,-1,2,3,4
54,1,4,-1,2,2,3
33,1,5,-1,2,2,2
22,2,-1,-1,1,6,2
37,2,-1,-1,1,4,3
69,2,-1,-1,1,99,4
44,1,1,1,2,4,3
75,2,-1,-1,1,4,4
44,1,7,5,2,99,5
23,3,1,1,2,99,2
19,1,-1,-1,2,1,4
66,2,-1,-1,2,99,3
63,2,-1,-1,2,3,4
-9,1,-1,-1,1,7,3
62,3,1,1,2,2,4
60,2,-1,-1,1,99,4
44,2,-1,-1,2,99,1
59,3,8,-1,1,99,4
42,1,9,-1,2,5,4
38,3,-1,-1,1,4,4
30,1,-1,-1,1,6,2
27,3,-1,-1,2,4,3
66,1,1,-1,2,4,2
55,1,-1,-1,2,6,3
34,2,-1,-1,2,2,2
72,2,8,-1,1,6,4
18,2,-1,-1,1,6,2
80,3,8,2,1,6,2
28,2,-1,-1,2,99,3
57,2,-1,-1,1,6,3
71,1,1,-1,2,4,3
70,1,1,-1,2,2,3
38,2,9,-1,2,5,2
46,1,1,1,2,1,2
44,1,1,-1,2,2,4
79,1,8,-1,1,6,4
43,1,-1,-1,2,2,3
43,1,8,-1,1,6,4
-9,2,-1,-1,1,99,3
61,2,5,-1,2,2,2
61,1,8,-1,2,7,2
38,2,-1,-1,2,4,3
60,1,10,-1,2,5,4
23,1,1,-1,2,2,3
41,1,-1,-1,2,6,2
49,2,1,-1,2,5,4
39,3,-1,-1,2,6,3
32,2,-1,2,1,6,3
46,1,-9,-1,1,6,2
43,2,8,-1,1,4,4
58,2,-1,-1,2,99,2
25,2,-1,-1,2,5,1
37,2,-1,-1,2,99,3
60,2,-1,-1,2,5,4
34,2,-1,-1,1,5,2
37,2,-1,-1,2,4,3
69,2,8,-1,2,5,2
40,2,-1,-1,1,99,4
43,2,5,-1,2,2,3
21,2,-1,-1,2,3,2
64,2,1,1,2,4,4
46,2,1,-1,2,3,3
41,2,-1,-1,2,99,2
32,3,-1,-1,2,99,1
67,1,1,-1,2,3,4
-9,2,6,1,2,2,2
80,1,6,-1,2,99,4
73,2,-1,-1,2,3,4
36,3,-1,-1,2,99,2
76,2,6,-1,2,4,4
80,1,8,-1,2,5,2
21,2,-1,-1,2,99,3
77,1,8,-1,1,6,3
47,1,1,-1,2,4,3
29,2,-1,-1,2,6,2
42,2,-1,-1,2,5,2
43,1,1,-1,2,4,3
45,3,-1,-1,1,99,3
-9,2,-1,-1,2,4,2
49,1,4,-1,2,5,3
75,3,-1,-1,1,-9,3
80,1,8,-1,1,6,3
39,1,1,-1,2,2,4
73,1,-1,-1,2,2,4
26,1,8,-1,1,6,4
59,2,-1,-1,1,4,4
25,3,-1,-1,2,99,3
28,2,-1,-1,2,99,2
22,3,-1,-1,2,4,2
40,3,-1,-1,2,99,4
47,1,1,-1,2,2,2
56,2,3,-1,2,2,3
32,1,-1,-1,2,6,3
78,1,1,-1,2,6,2
72,1,6,-1,2,1,2
34,2,5,-1,2,3,3
70,2,8,-1,2,5,4
26,2,-1,-1,2,4,1
27,2,-1,-1,2,2,2
74,1,8,-1,1,6,3
64,1,-1,-1,1,5,4
80,1,-1,-1,1,6,4
58,1,-1,-1,1,5,2
56,2,-1,-1,1,4,4
68,1,1,-1,2,5,4
78,1,1,-1,2,4,3
-9,2,-1,-1,2,99,4
20,2,-1,-1,2,4,2
33,2,-1,-1,2,3,3
80,1,-1,-1,2,3,3
50,2,-1,-1,2,5,4
62,3,1,-1,2,99,1
35,1,-1,1,2,3,2
63,2,-1,-1,2,5,3
70,1,-1,-1,2,99,2
27,1,-1,-1,2,5,4
62,1,8,-1,2,6,4
29,1,-1,-1,2,2,3
61,2,1,-1,2,99,4
19,2,-1,-1,2,2,3
27,3,-1,-1,1,99,4
73,1,8,-1,1,6,4
31,2,-1,-1,1,2,2
50,1,1,-1,2,2,4
60,1,5,-1,2,3,2
55,2,10,-1,1,5,3
30,2,5,-1,2,1,2
25,3,-1,-1,2,99,2
20,3,6,-1,1,99,3
-9,1,-9,-1,-9,4,3
47,1,5,1,2,2,2
61,2,-1,-1,1,4,4
29,3,-1,-1,2,99,4
70,1,-1,-1,1,7,2
56,1,-1,-1,2,1,2
59,1,1,-1,2,3,4
73,1,6,-1,2,1,2
71,1,-1,-1,2,4,4
32,1,1,-1,2,2,3
79,1,-1,-1,2,99,2
-9,1,1,-1,2,3,4
49,2,1,-1,2,99,2
43,2,3,-1,2,2,2
39,1,-1,-1,2,2,3
46,1,-1,-1,2,6,2
47,2,-1,-1,2,99,3
72,1,8,-1,1,6,2
78,2,1,-1,2,2,4
68,1,-1,-1,2,7,3
47,3,-1,-1,1,4,3
74,1,-1,-1,2,4,3
-9,2,-1,-1,2,7,3
73,1,1,1,2,2,4
31,1,-1,-1,2,3,2
60,1,-1,-1,2,4,4
54,1,6,1,2,2,4
54,1,6,-1,2,2,3
76,1,1,-1,2,3,4
67,3,-1,-1,2,99,1
59,2,-1,-1,2,6,3
30,2,-1,-1,1,5,3
67,1,8,-1,2,6,3
62,1,8,-1,1,6,4
24,2,-1,-1,1,5,2
20,1,5,-1,2,2,3
59,1,1,-1,2,2,4
54,2,-1,-1,1,99,3
59,2,-1,-1,2,2,2
39,3,-1,-1,1,3,3
28,3,-1,-1,1,5,2
47,2,1,-1,2,4,3
61,2,8,-1,2,4,3
37,1,1,-1,2,3,4
40,3,4,-1,2,4,4
70,2,-1,-1,2,99,3
69,1,8,-1,1,6,2
64,1,-1,2,1,6,2
48,2,8,-1,1,6,2
54,1,-1,-1,1,4,2
74,2,8,-1,1,6,3
28,2,-1,-1,2,4,4
39,2,-1,-1,1,99,3
57,1,1,-1,2,2,4
44,3,-1,-1,1,99,1
80,3,1,-1,2,99,3
31,2,-1,-1,1,6,4
43,1,8,-1,2,4,2
37,2,1,-1,2,1,3
80,1,8,-1,1,6,4
53,2,-1,-1,1,5,4
65,2,8,-1,1,99,3
37,1,-1,-1,2,7,3
48,1,1,-1,2,4,2
56,1,1,-1,2,5,2
40,1,-1,-1,1,6,4
34,2,-1,-1,2,4,4
32,2,-1,-1,2,99,2
30,3,-1,-1,2,6,2
34,2,-1,-1,2,3,3
80,1,-1,-1,2,4,3
46,2,-1,-1,2,4,2
64,2,-1,-1,2,5,4
44,2,-1,-1,2,2,1
38,1,5,-1,1,99,3
76,1,-1,-1,2,99,3
42,1,-1,-1,2,3,4
24,3,-1,-1,2,6,4
28,2,-1,-1,2,4,4
52,3,-1,-1,2,4,2
32,1,8,-1,2,6,2
62,3,-1,-1,2,4,3
41,2,6,-1,2,2,3
19,2,-1,-1,2,3,2
74,1,3,-1,2,2,4
40,2,-1,-1,2,99,2
26,3,7,-1,2,3,3
52,2,1,-1,2,99,3
46,1,8,-1,1,7,3
41,1,-1,-1,2,2,3
24,1,-1,-1,1,99,2
46,1,-1,-1,2,6,3
34,3,-1,-1,2,99,4
76,1,1,-1,2,2,4
71,1,8,2,1,6,5
52,1,8,-1,1,6,2
78,1,8,-1,1,99,4
56,2,3,-1,2,4,4
-9,1,1,-1,2,2,2
38,3,-1,-1,2,3,2
63,1,1,-1,2,99,3
65,1,8,-1,1,7,3
44,1,-1,-1,2,5,3
62,2,8,-1,1,6,4
29,1,5,-1,2,3,2
38,2,-1,-1,1,99,3
34,1,6,-1,2,2,3
56,1,-1,-1,2,4,3
55,1,3,-1,2,2,4
67,2,-1,-1,2,7,4
34,1,1,-1,2,1,3
80,1,8,-1,2,5,3
30,3,-1,-1,2,99,2
55,3,8,-1,1,99,3
30,1,5,-1,2,1,2
66,1,1,1,2,2,4
31,1,5,-1,2,2,2
41,2,5,-1,2,2,4
71,1,1,1,2,1,4
60,1,-1,-1,2,1,2
58,1,-1,-1,1,5,4
36,3,-1,-1,2,4,3
60,1,1,-1,2,3,3
-9,1,8,-1,2,7,2
-9,2,-1,-1,2,99,-9
77,1,1,-1,2,2,2
28,2,3,-1,2,4,2
40,2,-1,-1,2,4,2
61,2,-1,-1,1,6,3
45,3,-1,-1,1,4,3
21,2,9,-1,1,6,3
27,3,-1,-1,2,4,4
28,1,5,-1,2,1,3
37,1,-1,-1,2,6,4
24,2,8,-1,1,4,3
72,2,6,-1,2,4,4
60,2,1,-1,2,4,4
29,3,-1,-1,2,4,4
70,1,-1,-1,2,4,4
65,1,-1,-1,2,2,3
60,3,1,-1,2,2,4
64,1,1,-1,2,2,3
61,1,-1,-1,1,4,3
62,1,-1,-1,2,99,4
70,1,5,-1,2,4,3
40,2,-1,-1,1,99,3
36,1,-1,-1,2,99,3
41,2,8,2,2,5,2
68,1,1,-1,2,3,3
56,2,8,-1,2,4,2
29,2,5,-1,2,4,2
58,1,8,-1,1,5,3
-9,1,1,-1,2,5,4
80,2,8,-1,2,7,2
25,2,5,-1,2,1,3
72,1,1,-1,2,2,4
47,1,8,2,1,99,2
50,2,-1,-1,2,3,3
53,1,4,-1,2,3,2
50,1,8,-1,1,6,4
46,2,-1,-1,1,99,3
60,2,-1,-1,2,5,3
66,2,8,-1,1,6,4
26,1,-1,-1,1,4,4
71,3,-1,-1,1,6,4
40,2,-1,-1,2,7,3
75,1,-1,-1,1,7,3
49,3,-1,-1,2,4,4
57,1,-1,-1,2,99,4
36,3,-1,-1,2,2,3
29,2,5,-1,2,99,4
57,2,1,-1,2,1,3
57,2,8,2,1,6,3
36,1,-1,-1,1,99,2
74,3,-1,-1,1,6,4
63,1,-1,-1,2,7,3
42,2,8,-1,1,6,4
-9,2,-1,-1,2,99,3
28,3,-1,-1,2,99,4
69,2,1,-1,2,4,3
56,1,-1,-1,2,3,4
23,2,5,-1,2,3,3
62,1,-1,-1,2,99,2
58,1,8,2,1,6,3
23,1,1,-1,2,2,4
34,3,-1,-1,2,2,2
62,1,8,-1,1,7,3
28,2,5,-1,1,4,3
54,2,-1,-1,2,5,2
-9,2,-1,-1,-9,99,-9
20,2,1,-1,2,99,2
76,2,8,-1,1,99,4
54,2,5,-1,2,5,2
71,1,1,-1,2,3,4
20,2,-1,-1,2,99,4
44,1,1,1,2,4,2
-9,2,-1,-1,2,99,2
30,3,-1,-1,1,5,2
-9,1,8,-1,1,6,3
43,3,8,-1,2,6,1
-9,1,-1,-1,1,4,4
58,2,8,-1,2,5,2
75,1,1,-1,2,3,4
58,2,-1,1,2,99,4
71,1,-1,-1,2,6,1
64,1,8,-1,1,6,2
-9,2,-1,-1,2,99,3
66,1,-1,-1,2,4,3
44,2,5,-1,2,4,2
-9,2,-1,1,2,3,3
75,1,1,-1,2,2,2
38,3,-1,-1,2,4,2
26,2,-1,-1,2,5,3
69,1,8,-1,2,6,3
51,1,1,-1,2,99,4
53,2,1,-1,2,1,4
29,1,5,-1,2,3,1
46,2,-1,-1,2,6,3
30,2,-1,-1,2,4,2
33,3,-1,-1,2,4,4
65,2,-1,1,2,99,2
72,1,8,-1,1,6,2
31,1,5,-1,2,2,3
80,1,8,-1,1,6,4
39,3,8,-1,1,4,3
35,2,10,-1,2,4,2
26,2,-1,-1,2,4,4
37,1,6,-1,2,99,4
80,1,8,-1,1,99,4
34,1,-1,-1,2,2,4
66,1,1,-1,2,4,4
36,2,-1,-1,1,99,2
34,2,-1,-1,2,2,2
63,1,-1,-1,2,5,3
29,1,5,-1,2,1,4
60,1,8,-1,1,6,3
-9,2,-1,-1,-9,4,2
73,1,-1,-1,2,99,3
25,3,-1,-1,1,6,3
55,1,-1,-1,2,4,4
27,2,1,-1,2,6,1
22,2,-1,-1,2,3,3
77,2,1,-1,2,99,2
26,2,1,-1,1,99,5
19,2,-1,-1,2,2,2
-9,1,10,-1,2,99,3
76,1,-1,-1,2,6,4
60,2,9,-1,1,6,2
64,2,-1,-1,1,99,3
19,2,-1,-1,2,99,1
42,3,-1,-1,2,4,2
80,2,-1,-1,1,5,3
65,1,1,-1,2,99,2
57,3,1,-1,1,2,4
-9,1,-1,-1,1,6,3
80,1,1,-1,2,2,4
39,1,-1,-1,1,5,4
76,2,8,-1,2,7,4
44,2,1,-1,2,4,2
29,3,-1,-1,2,4,3
59,1,-1,-1,2,6,3
37,3,-1,-1,2,2,2
66,1,8,-1,1,7,3
71,1,8,-1,1,6,3
35,2,-1,-1,2,3,4
47,3,-1,-1,1,6,3
40,1,-1,-1,1,6,4
80,3,-1,-1,2,99,2
19,2,-1,-1,2,7,2
19,3,-1,-1,2,4,3
38,2,-1,-1,1,4,4
73,1,-1,-1,1,5,4
41,1,1,-1,2,2,3
54,2,-1,-1,2,99,4
69,2,6,-1,2,99,3
22,2,5,-1,2,3,2
20,2,1,-1,2,4,2
48,1,6,-1,2,1,3
72,1,4,-1,2,2,3
80,3,8,-1,2,6,3
42,2,-1,-1,2,6,4
26,2,-1,-1,2,4,3
41,1,-1,-1,2,1,2
35,3,-1,-1,2,5,5
53,3,8,-1,2,99,2
77,1,1,1,2,2,4
25,2,-1,-1,2,3,1
66,1,8,-1,1,6,3
63,3,1,-1,2,99,2
40,2,-1,-1,2,6,2
69,1,8,-1,2,4,2
48,2,-1,-1,2,3,1
29,2,-1,-1,2,4,3
37,3,-1,-1,1,4,4
24,2,-1,-1,2,2,4
28,2,-1,-1,2,99,1
-9,1,1,-1,2,3,-9
37,1,-1,-1,2,2,3
68,1,1,-1,2,2,4
70,2,-1,-1,2,4,4
80,1,8,-1,1,7,4
66,1,-1,-1,2,2,4
46,1,1,-1,2,2,3
19,1,5,-1,2,99,3
-9,1,1,-1,2,1,3
60,2,-1,-1,2,4,3
57,2,1,1,2,3,4
58,2,1,-1,2,2,2
76,1,8,-1,1,7,2
80,1,-1,-1,1,4,3
22,3,-1,-1,2,99,3
75,1,1,-1,2,2,3
58,1,8,-1,1,4,4
51,2,1,1,2,2,3
23,2,-1,-1,2,5,2
47,2,8,-1,2,4,3
73,3,-1,-1,1,5,3
48,1,3,-1,2,5,4
66,3,-1,-1,1,6,2
47,2,-1,-1,2,4,2
67,1,-1,-1,1,6,2
62,3,-1,-1,2,99,3
40,1,-1,-1,2,3,2
41,2,-1,-1,2,5,2
74,1,8,-1,1,6,4
38,1,1,-1,2,3,4
65,1,1,-1,2,2,3
46,2,1,-1,2,99,4
35,2,-1,-1,1,6,4
71,3,-1,-1,2,6,3
51,2,1,-1,2,4,2
-9,2,-1,-1,1,99,2
80,1,1,-1,2,2,4
-9,1,1,-1,2,3,3
52,1,-1,-1,2,99,3
62,2,-1,-1,2,99,2
39,2,1,1,2,2,3
74,1,1,-1,2,3,2
19,1,-1,-1,2,2,3
70,1,-1,-1,2,3,3
28,2,1,1,2,5,3
56,2,9,-1,1,5,2
62,1,1,-1,2,2,2
27,1,5,-1,2,1,3
45,1,-1,-1,2,5,2
24,2,-1,-1,1,6,2
65,1,5,-1,2,3,3
76,1,-1,-1,2,5,2
19,3,-1,-1,2,6,3
39,3,-1,-1,1,3,4
65,1,8,-1,2,7,3
36,1,1,-1,2,2,4
45,2,-1,-1,1,4,2
69,1,1,-1,2,2,3
21,2,-1,-1,2,4,2
46,2,-1,-1,2,99,4
44,2,-1,-1,2,5,2
60,1,1,-1,2,2,4
67,2,-1,-1,2,3,2
77,2,-1,-1,2,5,3
57,1,-1,-1,2,7,2
37,2,-1,-1,2,4,3
71,1,-1,-1,1,6,4
28,2,-1,-1,2,4,3
49,1,-1,-1,1,5,3
57,1,1,-1,2,4,3
49,1,3,-1,1,5,4
70,1,-1,-1,2,4,2
32,1,-1,-1,2,4,3
77,1,-1,-1,2,5,4
47,1,6,-1,2,4,3
80,1,6,1,2,3,4
30,1,-1,-1,2,6,3
33,3,-1,-1,2,99,2
61,1,-1,-1,2,4,2
29,1,5,-1,2,4,2
65,1,-1,-1,2,4,3
28,2,6,-1,2,2,3
36,3,-1,-1,2,5,4
71,2,-1,-1,2,99,5
35,1,3,-1,2,4,4
50,2,1,-1,2,4,2
-9,1,1,-1,2,2,3
-9,3,-1,-1,2,4,3
68,1,8,-1,1,6,2
-9,2,7,-1,2,4,4
55,2,-1,-1,1,7,3
26,2,-1,-1,2,5,3
60,2,-1,-1,2,7,1
39,1,-1,-1,1,99,2
51,2,1,-1,2,3,3
55,2,8,-1,2,4,2
58,2,1,-1,2,4,4
70,1,-1,-1,2,5,2
27,2,-1,-1,2,2,3
52,1,-1,-1,1,4,4
28,1,-1,-1,2,6,4
40,1,-1,-1,1,7,2
38,3,1,-1,2,99,4
46,1,1,-1,2,3,4
33,1,-1,-1,2,2,3
69,2,1,-1,2,4,2
44,2,-1,-1,2,5,4
53,2,-1,-1,1,4,2
71,1,1,1,2,99,4
67,1,2,-1,2,2,4
59,1,-1,-1,-9,5,3
67,1,5,-1,2,1,4
26,3,-1,-1,2,3,3
43,2,-1,-1,2,3,4
51,2,-1,-1,2,99,1
35,2,1,-1,2,4,3
72,1,-1,1,2,3,4
66,1,-1,-1,2,7,2
50,2,5,-1,2,99,2
70,2,-1,-1,2,99,3
41,2,-1,-1,2,4,3
36,1,8,-1,1,3,3
25,2,-1,-1,2,4,2
46,2,7,-1,1,6,3
35,1,8,-1,1,7,3
57,2,1,-1,2,2,3
50,2,-1,-1,1,6,3
41,2,-1,-1,2,99,2
45,3,-1,-1,2,99,2
69,1,-1,-1,1,6,4
21,2,-1,-1,1,99,2
80,1,-9,-1,2,5,3
39,2,-1,-1,2,4,2
-9,1,-1,-1,1,6,3
38,1,8,-1,1,6,4
38,3,3,1,2,3,3
41,1,-1,-1,2,2,4
26,2,-1,-1,2,99,4
40,2,1,-1,2,99,2
-9,2,8,-1,2,5,3
51,1,8,-1,1,6,3
46,2,5,-1,2,2,3
64,1,1,-1,2,4,4
-9,1,-1,1,2,4,-9
35,2,-1,-1,2,5,3
62,1,8,-1,1,99,4
70,1,1,1,2,4,4
50,1,1,-1,2,2,3
67,1,8,-1,1,6,4
-9,2,-1,-1,-9,-9,-9
73,1,-1,-1,2,3,3
33,3,-1,-1,2,2,2
31,2,-1,-1,2,2,2
20,2,1,-1,1,2,3
-9,3,-1,-1,2,99,2
55,1,-1,-1,1,6,4
50,3,1,-1,2,5,4
70,1,-1,-1,2,2,3
39,1,-1,-1,1,6,3
51,1,8,-1,2,6,3
61,3,-1,-1,2,99,5
23,1,-1,-1,2,2,2
32,1,8,-1,1,5,3
69,1,-1,-1,2,5,4
57,2,-1,-1,2,99,1
44,1,-1,-1,1,6,4
23,1,1,1,2,2,3
51,2,8,-1,2,4,2
38,2,8,2,1,5,3
73,1,8,-1,1,6,2
69,1,1,-1,2,2,3
37,1,-1,-1,2,4,4
46,1,-1,-1,2,99,4
73,1,8,-1,2,6,3
-9,1,8,-1,1,6,2
73,1,8,-1,1,99,3
65,1,-1,-1,2,2,3
34,2,-1,-1,2,4,2
28,2,5,-1,2,2,2
27,1,-1,-1,2,6,2
55,1,8,2,1,99,4
55,2,1,-1,2,2,4
65,1,5,-1,2,3,4
71,1,8,-1,2,6,4
54,1,-1,-1,2,99,3
50,2,10,-1,1,6,2
74,1,8,-1,1,5,3
53,2,-1,-1,1,99,4
29,1,1,-1,2,3,3
72,1,1,-1,2,3,3
-9,2,8,-1,1,5,4
48,1,5,-1,2,99,4
69,3,-1,-1,2,99,4
36,3,-1,-1,2,4,3
-9,1,8,-1,1,6,-9
26,1,-1,-1,2,3,2
23,1,5,-1,2,1,1
60,1,8,-1,1,99,4
54,2,-1,-1,2,4,3
27,1,4,-1,2,3,3
45,2,-1,-1,1,4,3
69,1,5,-1,2,2,4
